,ECA2_0036_01.a_p1,ECA2_0036_02.a_p1,ECA2_0036_03.a_p1,ECA2_0036_04.a_p1,ECA2_0036_05.a_p1,ECA2_0036_06.a_p1,ECA2_0036_07.a_p1,ECA2_0036_08.a_p1,ECA2_0036_09.a_p1,ECA2_0036_10.a_p1
ECA2_0036_01.a_p1,0,0.680459770114943,0.725,0.794907088781831,0.718651211801897,0.843006660323501,0.71136131013306,0.672151898734177,0.670533642691415,0.757869249394673
ECA2_0036_02.a_p1,0.680459770114943,0,0.667579908675799,0.780439121756487,0.749518304431599,0.846259752179899,0.708092485549133,0.693995381062356,0.731404958677686,0.746326372776489
ECA2_0036_03.a_p1,0.725,0.667579908675799,0,0.655801825293351,0.623083859332732,0.761625282167043,0.604444444444444,0.644067796610169,0.66819012797075,0.620432513049963
ECA2_0036_04.a_p1,0.794907088781831,0.780439121756487,0.655801825293351,0,0.65177304964539,0.583825533848251,0.659310344827586,0.737072104879825,0.717787114845938,0.535878867676103
ECA2_0036_05.a_p1,0.718651211801897,0.749518304431599,0.623083859332732,0.65177304964539,0,0.693980778958017,0.595214356929212,0.558894230769231,0.525597269624573,0.538927335640138
ECA2_0036_06.a_p1,0.843006660323501,0.846259752179899,0.761625282167043,0.583825533848251,0.693980778958017,0,0.746418338108882,0.790686029043565,0.761951700344997,0.611376673040153
ECA2_0036_07.a_p1,0.71136131013306,0.708092485549133,0.604444444444444,0.659310344827586,0.595214356929212,0.746418338108882,0,0.578947368421053,0.629477993858751,0.621019108280255
ECA2_0036_08.a_p1,0.672151898734177,0.693995381062356,0.644067796610169,0.737072104879825,0.558894230769231,0.790686029043565,0.578947368421053,0,0.559948979591837,0.637421665174575
ECA2_0036_09.a_p1,0.670533642691415,0.731404958677686,0.66819012797075,0.717787114845938,0.525597269624573,0.761951700344997,0.629477993858751,0.559948979591837,0,0.632601351351351
ECA2_0036_10.a_p1,0.757869249394673,0.746326372776489,0.620432513049963,0.535878867676103,0.538927335640138,0.611376673040153,0.621019108280255,0.637421665174575,0.632601351351351,0
