,ECA2_0044_01.a_p1,ECA2_0044_02.a_p1,ECA2_0044_03.a_p1,ECA2_0044_04.a_p1,ECA2_0044_05.a_p1,ECA2_0044_06.a_p1,ECA2_0044_07.a_p1,ECA2_0044_08.a_p1,ECA2_0044_09.a_p1,ECA2_0044_10.a_p1
ECA2_0044_01.a_p1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0044_02.a_p1,4.93334491146772,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0044_03.a_p1,6.98597409490511,3.18836502763594,NA,NA,NA,NA,NA,NA,NA,NA
ECA2_0044_04.a_p1,5.68876266921146,1.98974868293184,9.13823275744099,NA,NA,NA,NA,NA,NA,NA
ECA2_0044_05.a_p1,6.55150179986962,2.77774369925595,6.84602570786891,8.67531725421775,NA,NA,NA,NA,NA,NA
ECA2_0044_06.a_p1,4.10668689878386,6.7339317669051,11.9775437434749,6.9726930254601,10.5968307053981,NA,NA,NA,NA,NA
ECA2_0044_07.a_p1,7.55224832463727,2.66783936095547,4.16928071831787,10.0081329623011,9.79550268101945,11.8690473003144,NA,NA,NA,NA
ECA2_0044_08.a_p1,3.34422555810972,1.83607161486825,2.49641783886778,-0.105801699150622,3.54751831598778,4.01586714967165,2.26667551927538,NA,NA,NA
ECA2_0044_09.a_p1,7.29272732464676,1.90988068130999,7.13148805015557,10.7947783800521,8.36066773974257,12.0347361087698,7.37105210465463,3.40996835138614,NA,NA
ECA2_0044_10.a_p1,2.78617551547858,4.86223481984905,2.51324498540574,3.04962312911599,4.42127629631429,5.78520248298909,4.16712333900449,2.73654468890444,5.11641063003269,NA
